# id	type	entity
mu2993	music_genre	http://dbpedia.org/resource/Korean_court_music
mu2994	music_band	http://dbpedia.org/resource/Squirrel_Nut_Zippers
mu2995	music_artist	http://dbpedia.org/resource/Tony_Yayo
mu2996	music_artist	http://dbpedia.org/resource/Raghav
mu2997	music_artist	http://dbpedia.org/resource/Brian_Setzer
mu2998	music_artist	http://dbpedia.org/resource/Dave_Barnes
mu2999	music_band	http://dbpedia.org/resource/Dirty_Pretty_Things_(band)
mu3000	music_band	http://dbpedia.org/resource/Bread_(band)
mu3001	music_artist	http://dbpedia.org/resource/Aaron_Lewis
mu3002	music_artist	http://dbpedia.org/resource/Julieta_Venegas
mu3003	music_artist	http://dbpedia.org/resource/Tamar_Kaprelian
mu3004	music_band	http://dbpedia.org/resource/The_Human_League
mu3005	music_band	http://dbpedia.org/resource/Miss_A
mu3006	music_composition	http://dbpedia.org/resource/Black_Gold_(song)
mu3007	music_band	http://dbpedia.org/resource/Transplants_(band)
mu3008	music_band	http://dbpedia.org/resource/JYJ
mu3009	music_band	http://dbpedia.org/resource/Týr_(band)
mu3010	music_band	http://dbpedia.org/resource/Au_Revoir_Simone
mu3011	music_artist	http://dbpedia.org/resource/Doina_and_Ion_Aldea_Teodorovici
mu3012	music_composition	http://dbpedia.org/resource/Gamma_Ray_(song)
mu3013	music_genre	http://dbpedia.org/resource/Gregorian_chant
mu3014	music_artist	http://dbpedia.org/resource/Faith_Evans
mu3015	music_genre	http://dbpedia.org/resource/Progressive_house
mu3016	music_artist	http://dbpedia.org/resource/Sarah_Vaughan
mu3017	music_artist	http://dbpedia.org/resource/Shawn_McDonald
mu3018	music_band	http://dbpedia.org/resource/The_Album_Leaf
mu3019	music_artist	http://dbpedia.org/resource/Arcángel_(singer)
mu3020	music_band	http://dbpedia.org/resource/The_Letter_Black
mu3021	music_band	http://dbpedia.org/resource/Poison_the_Well_(band)
mu3022	music_band	http://dbpedia.org/resource/The_Butterfly_Effect_(band)
mu3023	music_band	http://dbpedia.org/resource/Haggard_(band)
mu3024	music_artist	http://dbpedia.org/resource/Mika_Nakashima
mu3025	music_artist	http://dbpedia.org/resource/Shane_&_Shane
mu3026	music_band	http://dbpedia.org/resource/The_Sword
mu3027	music_artist	http://dbpedia.org/resource/Stacie_Orrico
mu3028	music_album	http://dbpedia.org/resource/On_the_Rocks_(album)
mu3029	music_artist	http://dbpedia.org/resource/Tudor_Gheorghe
mu3030	music_artist	http://dbpedia.org/resource/Adnan_Sami
mu3031	music_artist	http://dbpedia.org/resource/Blake_Lewis
mu3032	music_genre	http://dbpedia.org/resource/Folk_metal
mu3033	music_composition	http://dbpedia.org/resource/Sufi_(song)
mu3034	music_artist	http://dbpedia.org/resource/John_Tesh
mu3035	music_artist	http://dbpedia.org/resource/Tony_Bennett
mu3036	music_artist	http://dbpedia.org/resource/Laidback_Luke
mu3037	music_band	http://dbpedia.org/resource/Greyhoundz
mu3038	music_artist	http://dbpedia.org/resource/Megan_and_Liz
mu3039	music_band	http://dbpedia.org/resource/Fokofpolisiekar
mu3040	music_band	http://dbpedia.org/resource/Wumpscut:
mu3041	music_artist	http://dbpedia.org/resource/Coolio
mu3042	music_artist	http://dbpedia.org/resource/Mark_Schultz_(musician)
mu3043	music_band	http://dbpedia.org/resource/Stabbing_Westward
mu3044	music_artist	http://dbpedia.org/resource/Shawn_Crahan
mu3045	music_band	http://dbpedia.org/resource/Santana_(band)
mu3046	music_artist	http://dbpedia.org/resource/Laura_Bell_Bundy
mu3047	music_band	http://dbpedia.org/resource/Crush_40
mu3048	music_band	http://dbpedia.org/resource/Socionic
mu3049	music_artist	http://dbpedia.org/resource/Andy_Moor_(musician)
mu3050	music_artist	http://dbpedia.org/resource/Versailles_(musician)
mu3051	music_band	http://dbpedia.org/resource/Living_Colour
mu3052	music_band	http://dbpedia.org/resource/Peter,_Paul_and_Mary
mu3053	music_artist	http://dbpedia.org/resource/DJ_Hype
mu3054	music_band	http://dbpedia.org/resource/Azure_Ray
mu3055	music_album	http://dbpedia.org/resource/Creamfields_(2004_album)
mu3056	music_band	http://dbpedia.org/resource/Sugarfree_(Filipino_band)
mu3057	music_band	http://dbpedia.org/resource/Spinnerette
mu3058	music_band	http://dbpedia.org/resource/The_Pink_Spiders
mu3059	music_band	http://dbpedia.org/resource/This_Will_Destroy_You
mu3060	music_artist	http://dbpedia.org/resource/Zack_de_la_Rocha
mu3061	music_band	http://dbpedia.org/resource/Stars_Go_Dim
mu3062	music_band	http://dbpedia.org/resource/B.U.G._Mafia
mu3063	music_band	http://dbpedia.org/resource/Box_Car_Racer
mu3064	music_artist	http://dbpedia.org/resource/Danny_Jones
mu3065	music_artist	http://dbpedia.org/resource/Lisa_Hannigan
mu3066	music_artist	http://dbpedia.org/resource/El_DeBarge
mu3067	music_artist	http://dbpedia.org/resource/Donny_Hathaway
mu3068	music_band	http://dbpedia.org/resource/Liquid_Tension_Experiment
mu3069	music_band	http://dbpedia.org/resource/Andrew_Jackson_Jihad
mu3070	music_band	http://dbpedia.org/resource/Adam_and_the_Ants
mu3071	music_artist	http://dbpedia.org/resource/Donna_Summer
mu3072	music_band	http://dbpedia.org/resource/Rare_Essence
mu3073	music_band	http://dbpedia.org/resource/Jamie's_Elsewhere
mu3074	music_artist	http://dbpedia.org/resource/DJ_Quik
mu3075	music_artist	http://dbpedia.org/resource/George_Gershwin
mu3076	music_band	http://dbpedia.org/resource/Sweet_(band)
mu3077	music_band	http://dbpedia.org/resource/Disco_Biscuits
mu3078	music_band	http://dbpedia.org/resource/E_Nomine
mu3079	music_band	http://dbpedia.org/resource/Choking_Victim
mu3080	music_artist	http://dbpedia.org/resource/Lisa_Loeb
mu3081	music_band	http://dbpedia.org/resource/Goatwhore
mu3082	music_composition	http://dbpedia.org/resource/State_of_Shock_(song)
mu3083	music_band	http://dbpedia.org/resource/The_Weakerthans
mu3084	music_band	http://dbpedia.org/resource/Blitzen_Trapper
mu3085	music_band	http://dbpedia.org/resource/The_Coral
mu3086	music_band	http://dbpedia.org/resource/Avalon_(band)
mu3087	music_artist	http://dbpedia.org/resource/Elissa_(singer)
mu3088	music_artist	http://dbpedia.org/resource/Felix_Mendelssohn
mu3089	music_artist	http://dbpedia.org/resource/Chris_Webby
mu3090	music_band	http://dbpedia.org/resource/Gang_of_Four_(band)
mu3091	music_band	http://dbpedia.org/resource/Aqua_Timez
mu3092	music_artist	http://dbpedia.org/resource/Kyle_Park
mu3093	music_artist	http://dbpedia.org/resource/Rivers_Cuomo
mu3094	music_band	http://dbpedia.org/resource/Beady_Eye
mu3095	music_artist	http://dbpedia.org/resource/Tanya_Markova
mu3096	music_artist	http://dbpedia.org/resource/Soko_(singer)
mu3097	music_band	http://dbpedia.org/resource/Aural_Vampire
mu3098	music_artist	http://dbpedia.org/resource/Amanat_Ali_(singer)
mu3099	music_band	http://dbpedia.org/resource/Ulver
mu3100	music_band	http://dbpedia.org/resource/The_Stooges
mu3101	music_band	http://dbpedia.org/resource/The_Antlers_(band)
mu3102	music_band	http://dbpedia.org/resource/2AM_Club
mu3103	music_artist	http://dbpedia.org/resource/Theo_Keating
mu3104	music_artist	http://dbpedia.org/resource/Miguel_Bosé
mu3105	music_band	http://dbpedia.org/resource/Einstürzende_Neubauten
mu3106	music_band	http://dbpedia.org/resource/Kids_of_88
mu3107	music_artist	http://dbpedia.org/resource/Astor_Piazzolla
mu3108	music_artist	http://dbpedia.org/resource/The_Vandals
mu3109	music_artist	http://dbpedia.org/resource/Gloria_Estefan
mu3110	music_band	http://dbpedia.org/resource/POP_ETC
mu3111	music_artist	http://dbpedia.org/resource/Aaron_Kelly_(singer)
mu3112	music_band	http://dbpedia.org/resource/Sodom_(band)
mu3113	music_band	http://dbpedia.org/resource/The_Yardbirds
mu3114	music_band	http://dbpedia.org/resource/Misery_Signals
mu3115	music_artist	http://dbpedia.org/resource/Jason_Reeves_(songwriter)
mu3116	music_artist	http://dbpedia.org/resource/Taufik_Batisah
mu3117	music_composition	http://dbpedia.org/resource/Sad_Songs_(Say_So_Much)
mu3118	music_artist	http://dbpedia.org/resource/Bobby_Darin
mu3119	music_artist	http://dbpedia.org/resource/Amon_Tobin
mu3120	music_band	http://dbpedia.org/resource/Living_Legends
mu3121	music_band	http://dbpedia.org/resource/Evergreen_Terrace
mu3122	music_artist	http://dbpedia.org/resource/Romantic_music
mu3123	music_band	http://dbpedia.org/resource/Terrible_Things
mu3124	music_artist	http://dbpedia.org/resource/Christian_Kane
mu3125	music_artist	http://dbpedia.org/resource/Havana_Brown_(musician)
mu3126	music_artist	http://dbpedia.org/resource/Silvio_Rodríguez
mu3127	music_band	http://dbpedia.org/resource/Morphine_(band)
mu3128	music_album	http://dbpedia.org/resource/The_Marshall_Mathers_LP
mu3129	music_band	http://dbpedia.org/resource/Mellow_(band)
mu3130	music_artist	http://dbpedia.org/resource/Donny_Osmond
mu3131	music_artist	http://dbpedia.org/resource/Daniel_Johnston
mu3132	music_artist	http://dbpedia.org/resource/Jordan_Knight
mu3133	music_band	http://dbpedia.org/resource/SR-71_(band)
mu3134	music_artist	http://dbpedia.org/resource/Jenni_Rivera
mu3135	music_genre	http://dbpedia.org/resource/Synthpop
mu3136	music_artist	http://dbpedia.org/resource/Joey_Ramone
mu3137	music_album	http://dbpedia.org/resource/The_Baroness_(album)
mu3138	music_band	http://dbpedia.org/resource/Six_Feet_Under_(band)
mu3139	music_band	http://dbpedia.org/resource/Morningwood
mu3140	music_band	http://dbpedia.org/resource/Norther
mu3141	music_artist	http://dbpedia.org/resource/Vanilla_Ice
mu3142	music_composition	http://dbpedia.org/resource/The_Big_Bang_(song)
mu3143	music_artist	http://dbpedia.org/resource/Dane_Rumble
mu3144	music_band	http://dbpedia.org/resource/Everyday_Sunday
mu3145	music_genre	http://dbpedia.org/resource/Electro_house
mu3146	music_band	http://dbpedia.org/resource/Authority_Zero
mu3147	music_composition	http://dbpedia.org/resource/Just_the_Way_You_Are_(Milky_song)
mu3148	music_artist	http://dbpedia.org/resource/The_Ambassador_(rapper)
mu3149	music_band	http://dbpedia.org/resource/The_Pharcyde
mu3150	music_artist	http://dbpedia.org/resource/Cecilia_Bartoli
mu3151	music_artist	http://dbpedia.org/resource/Stacy_Burke
mu3152	music_band	http://dbpedia.org/resource/Wheatus
mu3153	music_artist	http://dbpedia.org/resource/Curtis_Mayfield
mu3154	music_artist	http://dbpedia.org/resource/Charlotte_Gainsbourg
mu3155	music_band	http://dbpedia.org/resource/Goldfish_(band)
mu3156	music_band	http://dbpedia.org/resource/Ice_Nine_Kills
mu3157	music_band	http://dbpedia.org/resource/Dru_Hill
mu3158	music_band	http://dbpedia.org/resource/65daysofstatic
mu3159	music_artist	http://dbpedia.org/resource/Lincoln_Brewster
mu3160	music_band	http://dbpedia.org/resource/Jody_Has_A_Hitlist
mu3161	music_artist	http://dbpedia.org/resource/Popcaan
mu3162	music_band	http://dbpedia.org/resource/A_Plea_for_Purging
mu3163	music_band	http://dbpedia.org/resource/Amely
mu3164	music_album	http://dbpedia.org/resource/The_Very_Best_of_Frankie_Valli_&_The_Four_Seasons
mu3165	music_band	http://dbpedia.org/resource/Harry_and_the_Potters
mu3166	music_genre	http://dbpedia.org/resource/Industrial_metal
mu3167	music_artist	http://dbpedia.org/resource/Tyrese_Gibson
mu3168	music_artist	http://dbpedia.org/resource/Guy_Sebastian
mu3169	music_band	http://dbpedia.org/resource/Mad_Caddies
mu3170	music_artist	http://dbpedia.org/resource/Badly_Drawn_Boy
mu3171	music_artist	http://dbpedia.org/resource/Lucinda_Williams
mu3172	music_artist	http://dbpedia.org/resource/Don_Henley
mu3173	music_band	http://dbpedia.org/resource/High_On_Fire
mu3174	music_artist	http://dbpedia.org/resource/Unicorn_Kid
mu3175	music_artist	http://dbpedia.org/resource/Butch_Walker
mu3176	music_artist	http://dbpedia.org/resource/Tyler,_The_Creator
mu3177	music_band	http://dbpedia.org/resource/The_Radio_Dept.
mu3178	music_band	http://dbpedia.org/resource/Seatbelts_(band)
mu3179	music_artist	http://dbpedia.org/resource/Kevin_Woo
mu3180	music_band	http://dbpedia.org/resource/X_Japan
mu3181	music_band	http://dbpedia.org/resource/The_Enemy_(UK_band)
mu3182	music_artist	http://dbpedia.org/resource/Heidi_Montag
mu3183	music_band	http://dbpedia.org/resource/GRITS
mu3184	music_album	http://dbpedia.org/resource/Dirt_Nasty_(album)
mu3185	music_artist	http://dbpedia.org/resource/Shahir
mu3186	music_artist	http://dbpedia.org/resource/Rhema_Marvanne
mu3187	music_band	http://dbpedia.org/resource/Los_Fabulosos_Cadillacs
mu3188	music_artist	http://dbpedia.org/resource/Otep_Shamaya
mu3189	music_artist	http://dbpedia.org/resource/Iwan_Fals
mu3190	music_band	http://dbpedia.org/resource/The_Asteroids_Galaxy_Tour
mu3191	music_band	http://dbpedia.org/resource/The_King_Blues
mu3192	music_artist	http://dbpedia.org/resource/Alice_Glass
mu3193	music_artist	http://dbpedia.org/resource/Rick_Springfield
mu3194	music_artist	http://dbpedia.org/resource/David_Bisbal
mu3195	music_artist	http://dbpedia.org/resource/Robert_Downey,_Jr.
mu3196	music_artist	http://dbpedia.org/resource/Brendon_Urie
mu3197	music_composition	http://dbpedia.org/resource/The_Future_(song)
mu3198	music_band	http://dbpedia.org/resource/The_Psychedelic_Furs
mu3199	music_artist	http://dbpedia.org/resource/Sizzla
mu3200	music_artist	http://dbpedia.org/resource/Abida_Parveen
mu3201	music_band	http://dbpedia.org/resource/Powerglove_(band)
mu3202	music_band	http://dbpedia.org/resource/Battles_(band)
mu3203	music_band	http://dbpedia.org/resource/Tesla_(band)
mu3204	music_band	http://dbpedia.org/resource/Middle_Class_Rut
mu3205	music_band	http://dbpedia.org/resource/Black_Moth_Super_Rainbow
mu3206	music_artist	http://dbpedia.org/resource/MC_Hammer
mu3207	music_artist	http://dbpedia.org/resource/K-os
mu3208	music_band	http://dbpedia.org/resource/Millencolin
mu3209	music_band	http://dbpedia.org/resource/Love_and_Theft_(duo)
mu3210	music_band	http://dbpedia.org/resource/Slapshock
mu3211	music_band	http://dbpedia.org/resource/Daphne_Loves_Derby
mu3212	music_band	http://dbpedia.org/resource/Survivor_(band)
mu3213	music_album	http://dbpedia.org/resource/Kaash_(album)
mu3214	music_band	http://dbpedia.org/resource/NYPC
mu3215	music_band	http://dbpedia.org/resource/Sunny_Day_Real_Estate
mu3216	music_band	http://dbpedia.org/resource/Assemblage_23
mu3217	music_band	http://dbpedia.org/resource/And_Then_There_Were_None_(band)
mu3218	music_band	http://dbpedia.org/resource/The_Zutons
mu3219	music_band	http://dbpedia.org/resource/Garfunkel_and_Oates
mu3220	music_band	http://dbpedia.org/resource/Nox_Arcana
mu3221	music_artist	http://dbpedia.org/resource/Vanness_Wu
mu3222	music_album	http://dbpedia.org/resource/Lurking_Fear
mu3223	music_band	http://dbpedia.org/resource/O-Zone
mu3224	music_band	http://dbpedia.org/resource/XLR8
mu3226	music_artist	http://dbpedia.org/resource/Chicane_(musician)
mu3227	music_artist	http://dbpedia.org/resource/Hayley_Westenra
mu3228	music_artist	http://dbpedia.org/resource/Ron_Pope
mu3229	music_band	http://dbpedia.org/resource/Hooverphonic
mu3230	music_artist	http://dbpedia.org/resource/Iris_(singer)
mu3231	music_artist	http://dbpedia.org/resource/Jonny_Lang
mu3232	music_artist	http://dbpedia.org/resource/Chris_Botti
mu3233	music_artist	http://dbpedia.org/resource/Sam_Concepcion
mu3234	music_artist	http://dbpedia.org/resource/Toro_y_Moi
mu3235	music_band	http://dbpedia.org/resource/The_Unicorns
mu3236	music_artist	http://dbpedia.org/resource/Cristina_Scabbia
mu3237	music_band	http://dbpedia.org/resource/Motherjane
mu3238	music_band	http://dbpedia.org/resource/Mono_Band
mu3239	music_band	http://dbpedia.org/resource/1814_(band)
mu3240	music_album	http://dbpedia.org/resource/Slim_Shady_EP
mu3241	music_artist	http://dbpedia.org/resource/Hana_Pestle
mu3242	music_artist	http://dbpedia.org/resource/Pete_Yorn
mu3243	music_artist	http://dbpedia.org/resource/DJ_Drama
mu3244	music_band	http://dbpedia.org/resource/Pain_of_Salvation
mu3245	music_band	http://dbpedia.org/resource/Mando_Diao
mu3246	music_artist	http://dbpedia.org/resource/Sammy_Hagar
mu3247	music_band	http://dbpedia.org/resource/The_Dubliners
mu3248	music_band	http://dbpedia.org/resource/Supergrass
mu3249	music_band	http://dbpedia.org/resource/Late_of_the_Pier
mu3250	music_artist	http://dbpedia.org/resource/Émilie_Simon
mu3251	music_band	http://dbpedia.org/resource/Overkill_(band)
mu3252	music_artist	http://dbpedia.org/resource/Ska-P
mu3253	music_composition	http://dbpedia.org/resource/Space_Cowboy_(song)
mu3254	music_artist	http://dbpedia.org/resource/Gita_Gutawa
mu3255	music_band	http://dbpedia.org/resource/Capital_Lights
mu3256	music_band	http://dbpedia.org/resource/Archive_(band)
mu3257	music_band	http://dbpedia.org/resource/Swans_(band)
mu3258	music_artist	http://dbpedia.org/resource/Jonathan_Emile
mu3259	music_artist	http://dbpedia.org/resource/Canton_Jones
mu3260	music_band	http://dbpedia.org/resource/White_Rabbits_(band)
mu3261	music_composition	http://dbpedia.org/resource/Pelican_(song)
mu3262	music_band	http://dbpedia.org/resource/Clipse
mu3263	music_band	http://dbpedia.org/resource/Orbital_(band)
mu3264	music_artist	http://dbpedia.org/resource/Rory_Gallagher
mu3265	music_band	http://dbpedia.org/resource/Spore_(band)
mu3266	music_band	http://dbpedia.org/resource/Backseat_Goodbye
mu3267	music_band	http://dbpedia.org/resource/Rx_Bandits
mu3268	music_band	http://dbpedia.org/resource/Grinspoon
mu3269	music_band	http://dbpedia.org/resource/Traveling_Wilburys
mu3270	music_band	http://dbpedia.org/resource/The_Go_Team
mu3271	music_band	http://dbpedia.org/resource/Ungu
mu3272	music_band	http://dbpedia.org/resource/Boney_M.
mu3273	music_artist	http://dbpedia.org/resource/Shiamak_Davar
mu3274	music_artist	http://dbpedia.org/resource/John_Myung
mu3275	music_band	http://dbpedia.org/resource/Turbonegro
mu3276	music_artist	http://dbpedia.org/resource/Kate_McGill
mu3277	music_genre	http://dbpedia.org/resource/Lounge_music
mu3278	music_band	http://dbpedia.org/resource/The_Higher
mu3279	music_artist	http://dbpedia.org/resource/Del_the_Funky_Homosapien
mu3280	music_artist	http://dbpedia.org/resource/Steve_Earle
mu3281	music_band	http://dbpedia.org/resource/Dark_Lotus
mu3282	music_artist	http://dbpedia.org/resource/Elena_Siegman
mu3283	music_artist	http://dbpedia.org/resource/Andrew_VanWyngarden
mu3284	music_band	http://dbpedia.org/resource/Mates_of_State
mu3285	music_album	http://dbpedia.org/resource/Meiko_(album)
mu3286	music_artist	http://dbpedia.org/resource/Benga_(musician)
mu3287	music_band	http://dbpedia.org/resource/The_Brian_Jonestown_Massacre
mu3288	music_band	http://dbpedia.org/resource/Black_Cards
mu3289	music_artist	http://dbpedia.org/resource/Keith_Richards
mu3290	music_artist	http://dbpedia.org/resource/Natalia_Kills
mu3291	music_artist	http://dbpedia.org/resource/Bonnie_Tyler
mu3292	music_artist	http://dbpedia.org/resource/Harris_Jayaraj
mu3293	music_artist	http://dbpedia.org/resource/The_Hollies
mu3294	music_artist	http://dbpedia.org/resource/David_Draiman
mu3295	music_artist	http://dbpedia.org/resource/Shaggy_2_Dope
mu3296	music_band	http://dbpedia.org/resource/Trust_Company_(band)
mu3297	music_artist	http://dbpedia.org/resource/Oceana_(singer)
mu3298	music_artist	http://dbpedia.org/resource/Mr._Oizo
mu3299	music_artist	http://dbpedia.org/resource/Koji_Kondo
mu3300	music_artist	http://dbpedia.org/resource/Gentleman_(musician)
mu3301	music_band	http://dbpedia.org/resource/Voltaj
mu3302	music_band	http://dbpedia.org/resource/TCB_Band
mu3303	music_band	http://dbpedia.org/resource/Texas_in_July
mu3304	music_artist	http://dbpedia.org/resource/Show_Luo
mu3305	music_artist	http://dbpedia.org/resource/Nina_Hagen
mu3306	music_artist	http://dbpedia.org/resource/Krizz_Kaliko
mu3307	music_band	http://dbpedia.org/resource/The_Black_Mages
mu3308	music_artist	http://dbpedia.org/resource/Donell_Jones
mu3309	music_artist	http://dbpedia.org/resource/Paula_Abdul
mu3310	music_artist	http://dbpedia.org/resource/Gomez_(band)
mu3311	music_artist	http://dbpedia.org/resource/Frankie_J
mu3312	music_band	http://dbpedia.org/resource/The_Exies
mu3313	music_artist	http://dbpedia.org/resource/Bashy
mu3314	music_band	http://dbpedia.org/resource/Bodyslam_(band)
mu3315	music_artist	http://dbpedia.org/resource/Brotha_Lynch_Hung
mu3316	music_band	http://dbpedia.org/resource/Atom_Smash
mu3317	music_artist	http://dbpedia.org/resource/Boyd_Kosiyabong
mu3318	music_band	http://dbpedia.org/resource/Krissy_&_Ericka
mu3320	music_band	http://dbpedia.org/resource/Dead_Poetic
mu3321	music_artist	http://dbpedia.org/resource/John_Prine
mu3322	music_artist	http://dbpedia.org/resource/Patrick_Epino
mu3323	music_artist	http://dbpedia.org/resource/Damian_McGinty
mu3324	music_artist	http://dbpedia.org/resource/Random_(musician)
mu3325	music_band	http://dbpedia.org/resource/Covenant_(band)
mu3326	music_album	http://dbpedia.org/resource/Britney_(album)
mu3327	music_artist	http://dbpedia.org/resource/Kirk_Hammett
mu3328	music_artist	http://dbpedia.org/resource/Perry_Farrell
mu3329	music_band	http://dbpedia.org/resource/Avial_(band)
mu3330	music_artist	http://dbpedia.org/resource/Casey_Abrams
mu3331	music_band	http://dbpedia.org/resource/Little_Dragon
mu3332	music_band	http://dbpedia.org/resource/Still_Remains
mu3333	music_artist	http://dbpedia.org/resource/Anya_Marina
mu3334	music_band	http://dbpedia.org/resource/FireHouse_(band)
mu3335	music_artist	http://dbpedia.org/resource/Horia_Brenciu
mu3336	music_artist	http://dbpedia.org/resource/Jerrod_Niemann
mu3337	music_artist	http://dbpedia.org/resource/Hurricane_Chris_(rapper)
mu3338	music_artist	http://dbpedia.org/resource/Ian_Brown
mu3339	music_artist	http://dbpedia.org/resource/Gotye
mu3340	music_artist	http://dbpedia.org/resource/Wande_Coal
mu3341	music_band	http://dbpedia.org/resource/London_After_Midnight_(band)
mu3342	music_artist	http://dbpedia.org/resource/Anouk_(singer)
mu3343	music_band	http://dbpedia.org/resource/Four_Letter_Lie
mu3344	music_artist	http://dbpedia.org/resource/Sky_Ferreira
mu3345	music_artist	http://dbpedia.org/resource/Hallucinogen_(musician)
mu3346	music_artist	http://dbpedia.org/resource/Joe_Walsh
mu3347	music_band	http://dbpedia.org/resource/Death_Angel
mu3348	music_artist	http://dbpedia.org/resource/DJ_Talent
mu3349	music_composition	http://dbpedia.org/resource/Art_of_Dying_(song)
mu3350	music_artist	http://dbpedia.org/resource/Chingy
mu3351	music_band	http://dbpedia.org/resource/Extreme_(band)
mu3352	music_band	http://dbpedia.org/resource/Nevertheless_(band)
mu3353	music_band	http://dbpedia.org/resource/I_Declare_War_(band)
mu3354	music_artist	http://dbpedia.org/resource/Trae_tha_Truth
mu3355	music_artist	http://dbpedia.org/resource/Ky-Mani_Marley
mu3356	music_artist	http://dbpedia.org/resource/Tino_Coury
mu3357	music_artist	http://dbpedia.org/resource/Donnie_McClurkin
mu3358	music_band	http://dbpedia.org/resource/Dope_Stars_Inc.
mu3359	music_artist	http://dbpedia.org/resource/The_Green_Children
mu3360	music_artist	http://dbpedia.org/resource/Tiziano_Ferro
mu3361	music_band	http://dbpedia.org/resource/Corrosion_of_Conformity
mu3362	music_band	http://dbpedia.org/resource/Swollen_Members
mu3363	music_artist	http://dbpedia.org/resource/Fountains_of_Wayne
mu3364	music_band	http://dbpedia.org/resource/Tickle_Me_Pink
mu3365	music_artist	http://dbpedia.org/resource/Keith_Moon
mu3366	music_artist	http://dbpedia.org/resource/John_Barrowman
mu3367	music_band	http://dbpedia.org/resource/Valencia_(band)
mu3368	music_band	http://dbpedia.org/resource/Lucero_(band)
mu3369	music_album	http://dbpedia.org/resource/Thank_Me_Later
mu3370	music_artist	http://dbpedia.org/resource/Frank_Iero
mu3371	music_band	http://dbpedia.org/resource/House_of_Shem
mu3372	music_artist	http://dbpedia.org/resource/Albert_Hammond,_Jr.
mu3373	music_artist	http://dbpedia.org/resource/Mason_Jennings
mu3374	music_artist	http://dbpedia.org/resource/Kumi_Koda
mu3375	music_band	http://dbpedia.org/resource/Scandal_(American_band)
mu3376	music_artist	http://dbpedia.org/resource/Danger_(musician)
mu3377	music_band	http://dbpedia.org/resource/Ash_(band)
mu3378	music_band	http://dbpedia.org/resource/Grand_Funk_Railroad
mu3379	music_band	http://dbpedia.org/resource/Audio_Push
mu3380	music_band	http://dbpedia.org/resource/Sleater-Kinney
mu3381	music_artist	http://dbpedia.org/resource/Tyler_Hilton
mu3382	music_band	http://dbpedia.org/resource/Front_242
mu3383	music_band	http://dbpedia.org/resource/Meat_Puppets
mu3384	music_band	http://dbpedia.org/resource/Drive-By_Truckers
mu3385	music_artist	http://dbpedia.org/resource/Young_Buck
mu3386	music_artist	http://dbpedia.org/resource/Four_Tet
mu3387	music_artist	http://dbpedia.org/resource/Laura_White
mu3389	music_artist	http://dbpedia.org/resource/Lil_Wyte
mu3390	music_genre	http://dbpedia.org/resource/Grime_(music)
mu3391	music_artist	http://dbpedia.org/resource/Oren_Lavie
mu3392	music_band	http://dbpedia.org/resource/Maps_&_Atlases
mu3393	music_band	http://dbpedia.org/resource/Orchestral_Manoeuvres_in_the_Dark
mu3394	music_band	http://dbpedia.org/resource/You,_Me,_and_Everyone_We_Know
mu3395	music_band	http://dbpedia.org/resource/Committed_(group)
mu3396	music_artist	http://dbpedia.org/resource/The_Magic_Numbers
mu3397	music_composition	http://dbpedia.org/resource/Like_a_G6
mu3398	music_artist	http://dbpedia.org/resource/Royce_da_5'9"
mu3399	music_genre	http://dbpedia.org/resource/Underground_hip_hop
mu3400	music_artist	http://dbpedia.org/resource/Chet_Baker
mu3401	music_band	http://dbpedia.org/resource/Kids_Can't_Fly
mu3402	music_band	http://dbpedia.org/resource/Salt-n-Pepa
mu3403	music_band	http://dbpedia.org/resource/London_Elektricity
mu3404	music_album	http://dbpedia.org/resource/The_Angels_(album)
mu3405	music_band	http://dbpedia.org/resource/The_Creepshow
mu3406	music_band	http://dbpedia.org/resource/For_the_Fallen_Dreams
mu3407	music_band	http://dbpedia.org/resource/Veruca_Salt
mu3408	music_artist	http://dbpedia.org/resource/Nina_Sky
mu3409	music_artist	http://dbpedia.org/resource/Itchyworms
mu3410	music_band	http://dbpedia.org/resource/Save_Ferris
mu3411	music_band	http://dbpedia.org/resource/CunninLynguists
mu3412	music_artist	http://dbpedia.org/resource/Patty_Griffin
mu3413	music_band	http://dbpedia.org/resource/The_Protomen
mu3414	music_band	http://dbpedia.org/resource/The_JaneDear_girls
mu3415	music_artist	http://dbpedia.org/resource/Richard_Ashcroft
mu3416	music_artist	http://dbpedia.org/resource/Lee_Hyori
mu3417	music_artist	http://dbpedia.org/resource/Mandisa
mu3418	music_artist	http://dbpedia.org/resource/Donald_Lawrence
mu3419	music_artist	http://dbpedia.org/resource/Colby_O'Donis
mu3420	music_band	http://dbpedia.org/resource/Flaw_(band)
mu3421	music_artist	http://dbpedia.org/resource/Washed_Out
mu3422	music_band	http://dbpedia.org/resource/The_Color_Morale
mu3423	music_artist	http://dbpedia.org/resource/Nick_Lachey
mu3424	music_artist	http://dbpedia.org/resource/Yoshida_Brothers
mu3425	music_artist	http://dbpedia.org/resource/Clara_Ng
mu3426	music_artist	http://dbpedia.org/resource/Daniel_Merriweather
mu3427	music_composition	http://dbpedia.org/resource/Cage_(song)
mu3428	music_band	http://dbpedia.org/resource/The_Indecent
mu3429	music_artist	http://dbpedia.org/resource/Tim_Minchin
mu3430	music_artist	http://dbpedia.org/resource/Kyla
